nohup: ignoring input
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5b2u4osk
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_193526-5b2u4osk
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run adam
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5b2u4osk
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
[adam] Epoch 1/200 - Loss: 1.3929, Val Acc: 19.07%, Head: 23.84%, Med: 0.00%, Tail: 0.00%
[trinity] Epoch 72/200 - Loss: 0.1106, Val Acc: 47.65%, Head: 56.77%, Med: 11.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.099, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 73/200 - Loss: 0.1062, Val Acc: 47.65%, Head: 56.64%, Med: 11.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 74/200 - Loss: 0.0980, Val Acc: 47.59%, Head: 57.11%, Med: 9.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 75/200 - Loss: 0.1033, Val Acc: 48.47%, Head: 56.75%, Med: 15.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.086, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 76/200 - Loss: 0.0969, Val Acc: 46.69%, Head: 56.52%, Med: 7.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 77/200 - Loss: 0.0984, Val Acc: 47.49%, Head: 57.33%, Med: 8.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 78/200 - Loss: 0.0887, Val Acc: 48.16%, Head: 56.80%, Med: 13.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.066, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 79/200 - Loss: 0.0885, Val Acc: 46.62%, Head: 55.85%, Med: 9.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.066, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 80/200 - Loss: 0.0767, Val Acc: 46.55%, Head: 55.46%, Med: 10.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 81/200 - Loss: 0.0793, Val Acc: 48.03%, Head: 55.98%, Med: 16.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 82/200 - Loss: 0.0725, Val Acc: 48.76%, Head: 55.70%, Med: 21.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.066, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 83/200 - Loss: 0.0738, Val Acc: 48.28%, Head: 57.34%, Med: 12.05%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.053, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 84/200 - Loss: 0.0654, Val Acc: 47.06%, Head: 57.19%, Med: 6.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 85/200 - Loss: 0.0697, Val Acc: 47.45%, Head: 56.15%, Med: 12.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.086, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 86/200 - Loss: 0.0595, Val Acc: 47.08%, Head: 56.92%, Med: 7.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.105, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 87/200 - Loss: 0.0577, Val Acc: 46.11%, Head: 53.86%, Med: 15.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.125, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 88/200 - Loss: 0.0617, Val Acc: 44.15%, Head: 53.77%, Med: 5.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.125, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 89/200 - Loss: 0.0589, Val Acc: 45.71%, Head: 55.46%, Med: 6.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.151, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 90/200 - Loss: 0.0551, Val Acc: 46.44%, Head: 55.75%, Med: 9.20%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.158, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 91/200 - Loss: 0.0517, Val Acc: 48.16%, Head: 57.45%, Med: 11.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.138, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 92/200 - Loss: 0.0555, Val Acc: 46.42%, Head: 55.67%, Med: 9.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 93/200 - Loss: 0.0435, Val Acc: 47.72%, Head: 56.65%, Med: 12.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 94/200 - Loss: 0.0481, Val Acc: 47.61%, Head: 57.20%, Med: 9.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.086, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 95/200 - Loss: 0.0457, Val Acc: 47.57%, Head: 56.81%, Med: 10.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.086, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 96/200 - Loss: 0.0461, Val Acc: 46.24%, Head: 54.49%, Med: 13.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 97/200 - Loss: 0.0410, Val Acc: 45.40%, Head: 54.70%, Med: 8.20%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.079, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 98/200 - Loss: 0.0381, Val Acc: 46.56%, Head: 55.95%, Med: 9.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 99/200 - Loss: 0.0340, Val Acc: 47.45%, Head: 56.00%, Med: 13.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 100/200 - Loss: 0.0320, Val Acc: 48.53%, Head: 57.49%, Med: 12.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.132, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 101/200 - Loss: 0.0331, Val Acc: 48.57%, Head: 57.27%, Med: 13.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 102/200 - Loss: 0.0324, Val Acc: 48.09%, Head: 56.76%, Med: 13.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 103/200 - Loss: 0.0330, Val Acc: 47.84%, Head: 56.51%, Med: 13.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 104/200 - Loss: 0.0283, Val Acc: 45.17%, Head: 54.42%, Med: 8.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 105/200 - Loss: 0.0270, Val Acc: 45.68%, Head: 53.79%, Med: 13.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.105, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 106/200 - Loss: 0.0285, Val Acc: 47.10%, Head: 56.74%, Med: 8.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.125, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 107/200 - Loss: 0.0225, Val Acc: 46.28%, Head: 55.62%, Med: 8.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 108/200 - Loss: 0.0219, Val Acc: 47.04%, Head: 56.69%, Med: 8.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.151, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 109/200 - Loss: 0.0268, Val Acc: 46.51%, Head: 56.54%, Med: 6.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.151, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 110/200 - Loss: 0.0213, Val Acc: 46.56%, Head: 55.31%, Med: 11.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 111/200 - Loss: 0.0215, Val Acc: 47.79%, Head: 55.51%, Med: 16.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 112/200 - Loss: 0.0223, Val Acc: 46.06%, Head: 55.26%, Med: 9.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 113/200 - Loss: 0.0256, Val Acc: 45.80%, Head: 55.14%, Med: 8.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 114/200 - Loss: 0.0204, Val Acc: 47.59%, Head: 56.10%, Med: 13.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.066, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 115/200 - Loss: 0.0212, Val Acc: 46.67%, Head: 56.10%, Med: 8.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 116/200 - Loss: 0.0155, Val Acc: 45.75%, Head: 55.33%, Med: 7.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 117/200 - Loss: 0.0162, Val Acc: 47.00%, Head: 55.79%, Med: 11.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.138, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 118/200 - Loss: 0.0134, Val Acc: 46.61%, Head: 55.76%, Med: 10.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.138, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 119/200 - Loss: 0.0162, Val Acc: 46.43%, Head: 55.91%, Med: 8.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.138, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 120/200 - Loss: 0.0125, Val Acc: 45.94%, Head: 55.33%, Med: 8.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.164, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 121/200 - Loss: 0.0153, Val Acc: 45.94%, Head: 54.96%, Med: 9.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.224, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 122/200 - Loss: 0.0116, Val Acc: 47.25%, Head: 56.83%, Med: 8.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.230, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 123/200 - Loss: 0.0150, Val Acc: 46.71%, Head: 56.06%, Med: 9.30%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.237, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 124/200 - Loss: 0.0123, Val Acc: 45.66%, Head: 55.29%, Med: 7.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.211, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 125/200 - Loss: 0.0097, Val Acc: 47.54%, Head: 57.11%, Med: 9.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.191, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 126/200 - Loss: 0.0090, Val Acc: 48.00%, Head: 57.21%, Med: 11.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 127/200 - Loss: 0.0093, Val Acc: 47.04%, Head: 56.39%, Med: 9.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.211, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 128/200 - Loss: 0.0088, Val Acc: 46.68%, Head: 55.64%, Med: 10.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.138, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 129/200 - Loss: 0.0100, Val Acc: 47.38%, Head: 57.04%, Med: 8.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.132, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 130/200 - Loss: 0.0087, Val Acc: 47.60%, Head: 56.80%, Med: 10.80%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 131/200 - Loss: 0.0098, Val Acc: 45.45%, Head: 54.94%, Med: 7.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.105, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 132/200 - Loss: 0.0060, Val Acc: 46.88%, Head: 56.42%, Med: 8.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.079, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 133/200 - Loss: 0.0074, Val Acc: 47.76%, Head: 57.23%, Med: 9.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 134/200 - Loss: 0.0056, Val Acc: 47.45%, Head: 56.83%, Med: 9.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.105, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 135/200 - Loss: 0.0082, Val Acc: 47.92%, Head: 57.38%, Med: 10.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.099, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 136/200 - Loss: 0.0061, Val Acc: 47.48%, Head: 56.40%, Med: 11.80%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 137/200 - Loss: 0.0065, Val Acc: 46.34%, Head: 55.70%, Med: 8.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 138/200 - Loss: 0.0064, Val Acc: 47.30%, Head: 56.14%, Med: 11.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.086, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 139/200 - Loss: 0.0046, Val Acc: 48.63%, Head: 58.26%, Med: 10.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.079, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 140/200 - Loss: 0.0048, Val Acc: 47.17%, Head: 56.46%, Med: 10.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.020, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 141/200 - Loss: 0.0032, Val Acc: 47.73%, Head: 56.91%, Med: 11.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.026, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 142/200 - Loss: 0.0045, Val Acc: 47.88%, Head: 57.23%, Med: 10.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.026, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 143/200 - Loss: 0.0031, Val Acc: 46.86%, Head: 56.23%, Med: 9.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 144/200 - Loss: 0.0041, Val Acc: 47.72%, Head: 57.44%, Med: 8.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.053, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 145/200 - Loss: 0.0037, Val Acc: 46.93%, Head: 55.54%, Med: 12.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 146/200 - Loss: 0.0028, Val Acc: 47.38%, Head: 56.49%, Med: 10.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.086, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 147/200 - Loss: 0.0049, Val Acc: 48.63%, Head: 58.44%, Med: 9.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 148/200 - Loss: 0.0033, Val Acc: 46.97%, Head: 56.06%, Med: 10.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 149/200 - Loss: 0.0027, Val Acc: 47.50%, Head: 56.99%, Med: 9.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.158, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 150/200 - Loss: 0.0018, Val Acc: 47.39%, Head: 56.95%, Med: 9.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.145, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 151/200 - Loss: 0.0019, Val Acc: 46.49%, Head: 55.88%, Med: 8.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.164, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 152/200 - Loss: 0.0022, Val Acc: 46.61%, Head: 56.04%, Med: 8.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.145, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 153/200 - Loss: 0.0016, Val Acc: 47.68%, Head: 57.01%, Med: 10.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.125, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 154/200 - Loss: 0.0023, Val Acc: 47.91%, Head: 57.29%, Med: 10.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 155/200 - Loss: 0.0015, Val Acc: 47.88%, Head: 57.19%, Med: 10.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 156/200 - Loss: 0.0011, Val Acc: 48.40%, Head: 57.77%, Med: 10.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.099, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 157/200 - Loss: 0.0017, Val Acc: 47.62%, Head: 56.80%, Med: 10.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.079, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 158/200 - Loss: 0.0011, Val Acc: 47.59%, Head: 56.71%, Med: 11.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.066, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 159/200 - Loss: 0.0007, Val Acc: 47.54%, Head: 56.70%, Med: 10.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 160/200 - Loss: 0.0015, Val Acc: 47.97%, Head: 57.29%, Med: 10.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 161/200 - Loss: 0.0016, Val Acc: 48.09%, Head: 56.67%, Med: 13.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 162/200 - Loss: 0.0014, Val Acc: 46.87%, Head: 56.24%, Med: 9.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.039, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 163/200 - Loss: 0.0011, Val Acc: 47.17%, Head: 56.29%, Med: 10.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.020, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 164/200 - Loss: 0.0004, Val Acc: 47.48%, Head: 56.61%, Med: 10.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.026, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 165/200 - Loss: 0.0005, Val Acc: 48.07%, Head: 56.66%, Med: 13.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.020, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 166/200 - Loss: 0.0005, Val Acc: 47.67%, Head: 56.65%, Med: 11.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.020, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 167/200 - Loss: 0.0007, Val Acc: 47.86%, Head: 56.49%, Med: 13.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.020, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 168/200 - Loss: 0.0005, Val Acc: 47.74%, Head: 56.52%, Med: 12.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.039, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 169/200 - Loss: 0.0015, Val Acc: 46.92%, Head: 55.84%, Med: 11.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 170/200 - Loss: 0.0005, Val Acc: 46.71%, Head: 55.73%, Med: 10.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 171/200 - Loss: 0.0006, Val Acc: 46.46%, Head: 56.01%, Med: 8.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.039, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 172/200 - Loss: 0.0008, Val Acc: 46.70%, Head: 56.17%, Med: 8.80%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.039, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 173/200 - Loss: 0.0007, Val Acc: 46.89%, Head: 56.33%, Med: 9.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 174/200 - Loss: 0.0002, Val Acc: 47.22%, Head: 56.51%, Med: 10.05%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 175/200 - Loss: 0.0002, Val Acc: 47.24%, Head: 56.50%, Med: 10.20%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 176/200 - Loss: 0.0002, Val Acc: 47.61%, Head: 56.92%, Med: 10.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.053, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 177/200 - Loss: 0.0003, Val Acc: 47.65%, Head: 56.94%, Med: 10.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 178/200 - Loss: 0.0003, Val Acc: 47.72%, Head: 56.95%, Med: 10.80%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.079, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 179/200 - Loss: 0.0001, Val Acc: 47.66%, Head: 56.84%, Med: 10.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 180/200 - Loss: 0.0004, Val Acc: 47.39%, Head: 56.71%, Med: 10.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 181/200 - Loss: 0.0002, Val Acc: 47.34%, Head: 56.69%, Med: 9.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.046, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 182/200 - Loss: 0.0001, Val Acc: 47.42%, Head: 56.75%, Med: 10.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.033, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 183/200 - Loss: 0.0004, Val Acc: 47.39%, Head: 56.60%, Med: 10.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.033, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 184/200 - Loss: 0.0001, Val Acc: 47.47%, Head: 56.73%, Med: 10.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.026, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 185/200 - Loss: 0.0003, Val Acc: 47.32%, Head: 56.66%, Med: 9.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 186/200 - Loss: 0.0002, Val Acc: 47.29%, Head: 56.58%, Med: 10.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.039, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 187/200 - Loss: 0.0007, Val Acc: 47.17%, Head: 56.38%, Med: 10.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.053, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
